StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q8,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,Q14,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q2_21,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q11_First Click,Q11_Last Click,Q11_Page Submit,Q11_Click Count,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q5_19,Q5_20,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13,random,workerId,assignmentId,hitId
3/2/18 12:39,3/2/18 12:43,0,174.104.13.169,100,240,1,3/2/18 12:43,R_1BPEygTYr5H7S7t,,,,,40.83500671,-81.33470154,anonymous,EN,1,5.287,5.287,7.581,1,67,2,2,2,2,2,2,4,3,2,2,3,4,3,2,2,2,5,4,4,4,1,7.247,64.11,67.378,21,3,3,2,4,2,4,2,2,2,2,2,3,3,3,2,1,2,2,4,4,4.312,52.415,54.191,21,4,4,2,2,3,2,2,2,2,4,4,2,2,2,2,3,2,2,3,2,2.919,47.39,49.352,20,AOOGCOBAZBWJ2,347525,AOOGCOBAZBWJ2,3WI0P0II61SO3DT07GH9A9UAXW7RDE,3XU9MCX6VOCYEJXQKPSQQ67J1TQR2B
3/2/18 12:45,3/2/18 12:50,0,172.58.15.0,100,282,1,3/2/18 12:50,R_Ti679U1eHbmwNod,,,,,25.86109924,-80.27149963,anonymous,EN,1,8.693,8.693,12.349,1,61,4,4,4,5,5,5,5,5,4,4,5,5,3,4,4,4,5,5,5,5,1,3.759,70.73,72.435,23,4,4,4,4,4,5,3,5,5,4,1,2,5,4,4,3,4,1,5,4,5.817,74.812,76.527,20,5,5,5,5,5,4,4,4,4,5,1,4,4,3,5,3,5,5,5,5,8.834,89.191,91.901,23,A3LVDUYETYTVO0,827349,A3LVDUYETYTVO0,39L1G8WVWQR2SGSMGXWIR9QL2MW134,3J9L0X0VDFMEMZZB4SHBNSNEZEI9WR
3/2/18 13:48,3/2/18 13:57,0,72.228.42.128,100,563,1,3/2/18 13:57,R_3iyfTYCp58E8uyE,,,,,43.00559998,-73.8628006,anonymous,EN,1,14.457,14.457,16.13,1,26,4,5,4,4,5,4,4,4,4,4,4,5,2,5,4,4,5,4,5,5,1,7.695,44.859,55.098,26,5,4,5,4,4,4,2,3,4,5,1,4,4,4,4,4,2,1,5,4,3.81,39.878,57.889,24,5,5,2,4,2,4,2,4,4,5,5,1,4,5,4,3,4,4,4,2,6.682,52.694,64.547,28,A1LB9JOMFQ1UMG,234009,A1LB9JOMFQ1UMG,3XLBSAQ9Z4CHOVEHQK80WKMDK3ZZ70,3S829FDFT215EPHIQDIZB7KBZ14DX6
2/28/18 16:28,2/28/18 16:32,0,24.63.39.180,70,231,0,3/2/18 16:32,R_3rIM0Pl7tta3aEG,,,,,,,anonymous,EN,1,3.057,3.057,4.994,1,21,4,5,5,5,5,5,5,5,3,5,4,5,4,4,5,4,3,4,4,4,1,5.811,44.268,45.829,22,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,5,2,4,5,5,4,3,2,2,,1,4,3,5,4,2,2,77.968,121.199,122.424,23,,,A1YAVTFZ9BULVV,3YMU66OBIN8EQ3POD16N2QV1N8HHGV,37M4O367VJIZG03LX0Y72EGLFC85MK
2/28/18 19:14,2/28/18 19:14,0,23.95.246.5,30,33,0,3/2/18 19:14,R_3kFl8QyQeulrDGK,,,,,,,anonymous,EN,1,4.558,4.558,6.886,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1BTZRP5VVYGCC,3DIP6YHAPCSNDES442MTPAHQ7AUE8G,3G5RUKN2EC3OZ5QXCRQOR9AN6Y4N9W
2/28/18 23:17,2/28/18 23:50,0,67.176.63.135,30,2011,0,3/2/18 23:50,R_pfPRhWO8GhEbJxD,,,,,,,anonymous,EN,1,1998.201,1998.201,2002.275,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A344DR7QJ4E3UI,3RKNTXVS3MYJ40OQCUUUCFBUKAYA4A,30U1YOGZGAWXI8VJW3CCCZ3JKJ3SD8
3/1/18 1:56,3/1/18 1:57,0,96.235.173.250,30,66,0,3/3/18 1:57,R_zdSq0TnAPQCQb97,,,,,,,anonymous,EN,1,5.067,7.108,8.842,2,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A20MOTHAE8JNVU,3TVSS0C0E100SY6JS0RU2CKDSSSTWA,3FVBZG9CLJEETFG99XCITECYHJFH0L
3/1/18 5:06,3/1/18 5:06,0,24.145.80.72,30,23,0,3/3/18 5:07,R_5upLEMwqt6O7aEx,,,,,,,anonymous,EN,1,1.119,3.044,4.553,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2A91NSJ5LMGOT,33L7PJKHCGYP2XA1UXBOOWHRALV8TG,3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O
3/1/18 5:09,3/1/18 5:15,0,70.125.32.46,90,390,0,3/3/18 5:15,R_BV3a3DsSNnq5cyt,,,,,,,anonymous,EN,1,0,0,3.323,0,29,,,,,,,,,,,,,,,,,,,,,,0,0,369.437,0,,,,,,,,,,,,,,,,,,,,,0,0,0.571,0,,,,,,,,,,,,,,,,,,,,,0.982,0.982,1.48,1,,,A5EU1AQJNC7F2,3D3VGR7TA0FQLLR3ERBXX08Y6E63R6,3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O
3/1/18 5:15,3/1/18 5:15,0,70.125.32.46,30,9,0,3/3/18 5:16,R_1rwF1W08aMMl6Vm,,,,,,,anonymous,EN,1,2.875,3.126,3.705,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A5EU1AQJNC7F2,3D3VGR7TA0FQLLR3ERBXX08Y6E63R6,3UQVX1UPFSHAEPDRQC9B6A6WS0Z02O
3/1/18 7:19,3/1/18 7:25,0,96.230.6.251,50,348,0,3/3/18 7:25,R_3Phj9eUo8T006fP,,,,,,,anonymous,EN,1,2.666,2.666,3.607,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,2,4,2,2,2,2,2,4,2,3,2,2,3,4,4,2,4,7.777,103.368,104.654,30,,,A3GJWXA13GMS9H,3GD6L00D3SX3E20WMF1XN8ZR27Y1MT,3LXX8KJXPW96HQQ9D6Q16YASW9RO9W
3/1/18 8:26,3/1/18 8:30,0,23.226.163.196,50,232,0,3/3/18 8:30,R_1H7PqIgVLuBTlFv,,,,,,,anonymous,EN,1,7.272,7.272,10.708,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,5,4,2,4,3,3,1,2,5,4,4,1,4,4,4,4,10.61,195.529,198.069,23,,,,,,,,,,,,,,,,,,,,,,,,,,,A1XTRYSSOR598O,3JMSRU9HQIULOQOHCVX3HO1YI9JEVB,3TZDZ3Y0JS6LLYJ874SQU2XK3YJ91W
3/1/18 8:15,3/1/18 8:31,0,173.187.177.108,90,973,0,3/3/18 8:32,R_24vFpmR40ytiepP,,,,,,,anonymous,EN,1,10.316,10.316,12.137,1,44,4,3,3,3,4,4,4,4,4,3,4,4,2,3,3,3,4,4,4,4,1,20.119,90.415,92.699,24,4,4,4,4,3,4,2,4,4,2,2,4,4,4,4,2,2,2,4,4,11.664,68.512,69.9,21,4,4,4,4,4,4,2,3,4,4,2,2,2,4,4,3,4,4,4,4,21.349,77.702,79.832,21,,,A1ZRAXU8G2ORCF,3S06PH7KSR40A8UJ9M2U4ICXTTAD1R,3TZDZ3Y0JS6LLYJ874SQU2XK3YJ91W
3/1/18 13:09,3/1/18 13:10,0,23.117.240.246,50,110,0,3/3/18 13:11,R_1Oiwl1NvPPZA2Sn,,,,,,,anonymous,EN,1,13.525,13.525,14.369,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,1,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1,35.592,37.794,54.018,2,,,A3SOZYQZWJOOYS,3OE22WJIGIOA8EPMGWIYFJOTN6SUQA,3XT3KXP24ZY93LD8H4AK2RN4UZ8I68
3/1/18 13:12,3/1/18 13:45,0,73.204.31.108,50,1970,0,3/3/18 13:45,R_3L2avaQX1rj8lTn,,,,,,,anonymous,EN,1,2.725,2.725,7.938,1,26,5,5,3,5,4,4,5,5,5,2,5,3,3,2,4,5,5,5,5,5,1,1875.83,1946.45,1952.347,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A330N7LVL2IOVZ,3OE22WJIGIOA8EPMGWIYFJOTN6SUQA,3XT3KXP24ZY93LD8H4AK2RN4UZ8I68
3/1/18 15:16,3/1/18 15:17,0,172.75.157.152,50,109,0,3/3/18 15:18,R_3DzginZyZMLoKSB,,,,,,,anonymous,EN,1,5.518,5.518,8.237,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,4,4,1,1,3,5,1,4,2,5,5,2,2,1,1,4,6.326,86.543,87.982,34,,,,,,,,,,,,,,,,,,,,,,,,,,,A13BTXTJQIXWTL,3N4BPTXIO8SOXBRR3RY1JXCKO1UUKE,36FFXPMST9OZWW8SBIETJF8GFNXHOF
3/1/18 16:23,3/1/18 16:24,0,69.145.229.174,30,52,0,3/3/18 16:24,R_diLDz9JH6fx1Vuh,,,,,,,anonymous,EN,1,33.03,33.03,34.804,1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1CX684F5TEO5W,3TYCR1GOTCJG3G3JUE9AFP4EFJNLZ6,36FFXPMST9OZWW8SBIETJF8GFNXHOF
3/1/18 16:44,3/1/18 16:45,0,159.53.46.142,30,31,0,3/3/18 16:45,R_1eqKuvIbCVTo3Jg,,,,,,,anonymous,EN,1,2.548,2.548,4.979,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1SIUJEL2LS8UO,3IAEQB9FMEKTB9AM6ARFX82RP8JDWU,3WPCIUYH1A8YX88YL3H2M4Z5M3OTD7
